0, 0.03923742100596428, 0.0625, 4.7376298904418945, 4.505272388458252
1, 0.12436266988515854, 0.05999999865889549, 3.930436611175537, 4.6902570724487305
0, 0.0422702431678772, 0.039444442838430405, 4.754313945770264, 4.8876495361328125
1, 0.13203515112400055, 0.04611111059784889, 3.89111328125, 4.945388317108154
2, 0.2525528371334076, 0.07722222059965134, 3.1677181720733643, 4.790303707122803
3, 0.4456186294555664, 0.0672222226858139, 2.247706890106201, 5.263174533843994
4, 0.6526952981948853, 0.07611110806465149, 1.3418861627578735, 6.354490756988525
5, 0.817976713180542, 0.07833333313465118, 0.67437744140625, 7.2416486740112305
6, 0.914272129535675, 0.08722221851348877, 0.31397274136543274, 7.558861255645752
7, 0.9447874426841736, 0.09000000357627869, 0.2052888572216034, 8.449090003967285
8, 0.95689857006073, 0.08388888835906982, 0.16525714099407196, 9.108551025390625
9, 0.9320826530456543, 0.08888889104127884, 0.23062770068645477, 9.57630443572998
10, 0.9191403388977051, 0.08166666328907013, 0.2820296883583069, 10.368060111999512
11, 0.9399192333221436, 0.07111111283302307, 0.2055286467075348, 10.896873474121094
12, 0.9291142225265503, 0.07611110806465149, 0.24879153072834015, 11.317877769470215
13, 0.965803861618042, 0.07555555552244186, 0.11952029913663864, 11.302376747131348
14, 0.9713844656944275, 0.08055555820465088, 0.10728050023317337, 11.629695892333984
0, 0.033127523958683014, 0.028333334252238274, 5.004087448120117, 5.1406683921813965
1, 0.09023984521627426, 0.04055555537343025, 4.170145034790039, 4.977360725402832
2, 0.16967466473579407, 0.05111110955476761, 3.6582982540130615, 5.275968551635742
3, 0.2630016505718231, 0.07444444298744202, 3.1222596168518066, 5.0475006103515625
4, 0.3893374502658844, 0.08166666328907013, 2.490999937057495, 5.465490818023682
5, 0.518166720867157, 0.07055555284023285, 1.9224086999893188, 6.133800029754639
6, 0.6068629622459412, 0.07833333313465118, 1.4799704551696777, 6.653855323791504
7, 0.6933032274246216, 0.07833333313465118, 1.1236392259597778, 6.723230361938477
8, 0.7627642154693604, 0.08277777582406998, 0.8484421968460083, 7.503106594085693
9, 0.8011161088943481, 0.07944444566965103, 0.6949471235275269, 7.793257236480713
10, 0.8132272362709045, 0.07666666805744171, 0.6364970803260803, 8.871447563171387
11, 0.8273569345474243, 0.07722222059965134, 0.6153613924980164, 8.900211334228516
12, 0.8402991890907288, 0.07555555552244186, 0.5674108266830444, 9.839086532592773
13, 0.8620280027389526, 0.07999999821186066, 0.4797378480434418, 9.782651901245117
14, 0.8796010613441467, 0.07888888567686081, 0.4230521321296692, 10.116809844970703
15, 0.8786511421203613, 0.07888888567686081, 0.45307278633117676, 10.772224426269531
16, 0.8786511421203613, 0.07777778059244156, 0.468698650598526, 11.765028953552246
17, 0.8622654676437378, 0.07888888567686081, 0.5310220718383789, 11.821643829345703
18, 0.881144642829895, 0.06499999761581421, 0.45629748702049255, 12.187111854553223
19, 0.8969365954399109, 0.07833333313465118, 0.3969533145427704, 12.29688835144043
20, 0.8961054086685181, 0.0811111107468605, 0.40616410970687866, 12.494851112365723
21, 0.9035858511924744, 0.07555555552244186, 0.37909242510795593, 12.921500205993652
22, 0.918309211730957, 0.07888888567686081, 0.32878759503364563, 13.377134323120117
23, 0.9090477228164673, 0.07833333313465118, 0.37686070799827576, 14.06662368774414
24, 0.9019235372543335, 0.08055555820465088, 0.4016239047050476, 13.697933197021484
25, 0.9165281653404236, 0.07888888567686081, 0.3560105860233307, 14.770075798034668
26, 0.9038233160972595, 0.07944444566965103, 0.41849130392074585, 15.320337295532227
27, 0.908572793006897, 0.07055555284023285, 0.4068130850791931, 16.19173812866211
28, 0.909641444683075, 0.07611110806465149, 0.3774050772190094, 15.650257110595703
29, 0.9291142225265503, 0.07833333313465118, 0.3194833993911743, 16.584951400756836
30, 0.9346948266029358, 0.07722222059965134, 0.29949885606765747, 15.33352279663086
